"candidate_key_NOT_master_code","canonical_master_code","names_ja","names_en","prefectures","addresses","entity_types","historical_coordinates_NOT_navigation_verified","legacy_code_claims_NOT_approved","source_record_ids","source_urls","identity_status"
"geoshape-nrct-poi:460000048400","","田向遺跡","","宮崎県","宮崎県 西臼杵郡日之影町 大字岩井川","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:460000048400"",""latitude"":32.630324,""longitude"":131.351087,""quality"":""published_historical_point_not_navigation_verified""}]","66714 [v3.7.1; legacy_effective_not_canonical] | 66714 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000048400","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000048400.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000049500","","高千穂神社","Takachiho-jinja Shrine","宮崎県","1037 Mitai, Takachiho-cho, Nishiusuki-gun, Miyazaki-ken | 宮崎県 西臼杵郡高千穂町 大字三田井1037番地","shrine | 埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000049500"",""latitude"":32.705448,""longitude"":131.299942,""quality"":""published_historical_point_not_navigation_verified""}]","60264 [B-20260914-v1; legacy_proposal_not_canonical] | 66743 [v3.7.1; legacy_effective_not_canonical] | 66743 [v3.8; legacy_effective_not_canonical]","candidate:B_V1_PROPOSED:60264 | geoshape-nrct-poi:460000049500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000049500.html | https://www.japan.travel/en/spot/614/","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000049600","","槵触神社","","宮崎県","宮崎県 西臼杵郡高千穂町 大字三田井713番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000049600"",""latitude"":32.710754,""longitude"":131.316483,""quality"":""published_historical_point_not_navigation_verified""}]","66772 [v3.7.1; legacy_effective_not_canonical] | 66772 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000049600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000049600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000049700","","鬼八墓","","宮崎県","宮崎県 西臼杵郡高千穂町 大字三田井","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000049700"",""latitude"":32.703434,""longitude"":131.300155,""quality"":""published_historical_point_not_navigation_verified""}]","66801 [v3.7.1; legacy_effective_not_canonical] | 66801 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000049700","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000049700.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000049800","","陣内遺跡","","宮崎県","宮崎県 西臼杵郡高千穂町 大字三田井","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:460000049800"",""latitude"":32.718857,""longitude"":131.309783,""quality"":""published_historical_point_not_navigation_verified""}]","66830 [v3.7.1; legacy_effective_not_canonical] | 66830 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000049800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000049800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000049900","","宮ノ前第二遺跡","","宮崎県","宮崎県 西臼杵郡高千穂町 大字三田井","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:460000049900"",""latitude"":32.710434,""longitude"":131.308199,""quality"":""published_historical_point_not_navigation_verified""}]","66859 [v3.7.1; legacy_effective_not_canonical] | 66859 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000049900","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000049900.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000050100","","二上神社","","宮崎県","宮崎県 西臼杵郡高千穂町 大字押方2375番地1","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000050100"",""latitude"":32.686871,""longitude"":131.267242,""quality"":""published_historical_point_not_navigation_verified""}]","66888 [v3.7.1; legacy_effective_not_canonical] | 66888 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000050100","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000050100.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000050400","","天岩戸神社","Amano Iwato-jinja Shrine","宮崎県","1073-1 Iwato, Takachiho-cho, Nishiusuki-gun, Miyazaki-ken | 宮崎県 西臼杵郡高千穂町 大字岩戸1073番地1","shrine | 埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000050400"",""latitude"":32.734581,""longitude"":131.350677,""quality"":""published_historical_point_not_navigation_verified""}]","60232 [B-20260914-v1; legacy_proposal_not_canonical] | 66917 [v3.7.1; legacy_effective_not_canonical] | 66917 [v3.8; legacy_effective_not_canonical]","candidate:B_V1_PROPOSED:60232 | geoshape-nrct-poi:460000050400","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000050400.html | https://www.japan.travel/en/spot/617/","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000050500","","泉福寺","","宮崎県","宮崎県 西臼杵郡高千穂町 大字岩戸405番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000050500"",""latitude"":32.730164,""longitude"":131.340347,""quality"":""published_historical_point_not_navigation_verified""}]","66946 [v3.7.1; legacy_effective_not_canonical] | 66946 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000050500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000050500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000050600","","土呂久鉱山跡","","宮崎県","宮崎県 西臼杵郡高千穂町 大字岩戸","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:460000050600"",""latitude"":32.733231,""longitude"":131.348444,""quality"":""published_historical_point_not_navigation_verified""}]","66975 [v3.7.1; legacy_effective_not_canonical] | 66975 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000050600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000050600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000050800","","春姫登横穴墓","","宮崎県","宮崎県 西臼杵郡高千穂町 大字上岩戸","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000050800"",""latitude"":32.782721,""longitude"":131.391178,""quality"":""published_historical_point_not_navigation_verified""}]","67004 [v3.7.1; legacy_effective_not_canonical] | 67004 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000050800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000050800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000051000","","鶏足寺跡","","宮崎県","宮崎県 西臼杵郡高千穂町 大字下野","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000051000"",""latitude"":32.748021,""longitude"":131.326015,""quality"":""published_historical_point_not_navigation_verified""}]","67033 [v3.7.1; legacy_effective_not_canonical] | 67033 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000051000","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000051000.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000051200","","正念寺","","宮崎県","宮崎県 日向市 中町5番19号","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000051200"",""latitude"":32.420837,""longitude"":131.624908,""quality"":""published_historical_point_not_navigation_verified""}]","67062 [v3.7.1; legacy_effective_not_canonical] | 67062 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000051200","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000051200.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000051300","","龍泉寺","","宮崎県","宮崎県 宮崎市 阿波岐原町2797番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000051300"",""latitude"":31.944099,""longitude"":131.451813,""quality"":""published_historical_point_not_navigation_verified""}]","67091 [v3.7.1; legacy_effective_not_canonical] | 67091 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000051300","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000051300.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000051600","","丸山石棺群","","宮崎県","宮崎県 西臼杵郡高千穂町 大字河内","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000051600"",""latitude"":32.790815,""longitude"":131.265797,""quality"":""published_historical_point_not_navigation_verified""}]","67120 [v3.7.1; legacy_effective_not_canonical] | 67120 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000051600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000051600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000051800","","祖母嶽神社","","宮崎県","宮崎県 西臼杵郡高千穂町 大字五ケ所1662番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000051800"",""latitude"":32.81134,""longitude"":131.277969,""quality"":""published_historical_point_not_navigation_verified""}]","67149 [v3.7.1; legacy_effective_not_canonical] | 67149 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000051800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000051800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000052500","","三ヶ所神社","","宮崎県","宮崎県 西臼杵郡五ヶ瀬町 大字三ヶ所8736番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000052500"",""latitude"":32.670647,""longitude"":131.214447,""quality"":""published_historical_point_not_navigation_verified""}]","67178 [v3.7.1; legacy_effective_not_canonical] | 67178 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000052500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000052500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000052600","","浄専寺","","宮崎県","宮崎県 西臼杵郡五ヶ瀬町 大字三ヶ所8701番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000052600"",""latitude"":32.671291,""longitude"":131.213013,""quality"":""published_historical_point_not_navigation_verified""}]","67207 [v3.7.1; legacy_effective_not_canonical] | 67207 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000052600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000052600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000052800","","桑野内神社","","宮崎県","宮崎県 西臼杵郡五ヶ瀬町 大字桑野内36番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000052800"",""latitude"":32.730278,""longitude"":131.232191,""quality"":""published_historical_point_not_navigation_verified""}]","67236 [v3.7.1; legacy_effective_not_canonical] | 67236 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000052800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000052800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000053000","","祇園神社","","宮崎県","宮崎県 西臼杵郡五ヶ瀬町 大字鞍岡6066番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000053000"",""latitude"":32.641663,""longitude"":131.161835,""quality"":""published_historical_point_not_navigation_verified""}]","67265 [v3.7.1; legacy_effective_not_canonical] | 67265 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000053000","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000053000.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000053100","","金光寺","","宮崎県","宮崎県 西臼杵郡五ヶ瀬町 大字鞍岡5927番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000053100"",""latitude"":32.642822,""longitude"":131.160065,""quality"":""published_historical_point_not_navigation_verified""}]","67294 [v3.7.1; legacy_effective_not_canonical] | 67294 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000053100","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000053100.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000055100","","都農神社","","宮崎県","宮崎県 児湯郡都農町 大字川北13294番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000055100"",""latitude"":32.264084,""longitude"":131.557877,""quality"":""published_historical_point_not_navigation_verified""}]","67323 [v3.7.1; legacy_effective_not_canonical] | 67323 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000055100","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000055100.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000055200","","新別府下原遺跡","","宮崎県","宮崎県 児湯郡都農町 大字川北","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:460000055200"",""latitude"":32.258314,""longitude"":131.556315,""quality"":""published_historical_point_not_navigation_verified""}]","67352 [v3.7.1; legacy_effective_not_canonical] | 67352 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000055200","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000055200.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000055300","","都農古墳群","","宮崎県","宮崎県 児湯郡都農町 大字川北","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:460000055300"",""latitude"":32.248838,""longitude"":131.571768,""quality"":""published_historical_point_not_navigation_verified""}]","67381 [v3.7.1; legacy_effective_not_canonical] | 67381 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000055300","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000055300.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000055800","","岩山牧跡","","宮崎県","宮崎県 児湯郡都農町 大字川北","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:460000055800"",""latitude"":32.26858,""longitude"":131.563261,""quality"":""published_historical_point_not_navigation_verified""}]","67410 [v3.7.1; legacy_effective_not_canonical] | 67410 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000055800","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000055800.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000056500","","白鬚神社","","宮崎県","宮崎県 児湯郡川南町 大字川南1987番地","埋葬・信仰・宗教施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000056500"",""latitude"":32.196075,""longitude"":131.470123,""quality"":""published_historical_point_not_navigation_verified""}]","67439 [v3.7.1; legacy_effective_not_canonical] | 67439 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000056500","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000056500.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000056600","","川南古墳群","","宮崎県","宮崎県 児湯郡川南町 大字川南","古墳・貝塚","[{""sourceRecordId"":""geoshape-nrct-poi:460000056600"",""latitude"":32.168815,""longitude"":131.492397,""quality"":""published_historical_point_not_navigation_verified""}]","67468 [v3.7.1; legacy_effective_not_canonical] | 67468 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000056600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000056600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000056700","","上ノ原遺跡","","宮崎県","宮崎県 児湯郡川南町 大字川南","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:460000056700"",""latitude"":32.207818,""longitude"":131.523585,""quality"":""published_historical_point_not_navigation_verified""}]","67497 [v3.7.1; legacy_effective_not_canonical] | 67497 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000056700","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000056700.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000056900","","東平下遺跡","","宮崎県","宮崎県 児湯郡川南町 大字川南","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:460000056900"",""latitude"":32.207818,""longitude"":131.523585,""quality"":""published_historical_point_not_navigation_verified""}]","67526 [v3.7.1; legacy_effective_not_canonical] | 67526 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000056900","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000056900.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000057100","","後牟田遺跡","","宮崎県","宮崎県 児湯郡川南町 大字平田","史跡・文化財・遺跡","[{""sourceRecordId"":""geoshape-nrct-poi:460000057100"",""latitude"":32.1974,""longitude"":131.53096,""quality"":""published_historical_point_not_navigation_verified""}]","67555 [v3.7.1; legacy_effective_not_canonical] | 67555 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000057100","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000057100.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
"geoshape-nrct-poi:460000057600","","高鍋城跡","","宮崎県","宮崎県 児湯郡高鍋町 大字南高鍋","城・軍事施設","[{""sourceRecordId"":""geoshape-nrct-poi:460000057600"",""latitude"":32.123737,""longitude"":131.501957,""quality"":""published_historical_point_not_navigation_verified""}]","67584 [v3.7.1; legacy_effective_not_canonical] | 67584 [v3.8; legacy_effective_not_canonical]","geoshape-nrct-poi:460000057600","https://geoshape.ex.nii.ac.jp/nrct-poi/resource/46/460000057600.html","CANDIDATE_ONLY_IDENTITY_GATE_PENDING"
