"poi_id","destination_id","batch_id","tier","country_code","prefecture_code","selection_order","category","name_zh","name_ja","name_en","canonical_name","aliases","latitude","longitude","provider_type","provider_entity_id","official_url","source_mode","source_job_id","sm_variant_id","rights_status","status","authenticity","quota_exception_reason","review_notes"
"unresolved:jp-naruto:19","jp-naruto","JP-A-23","A","JP","tokushima","19","family_theme","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:19","variant:jp-naruto:poi:19:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:20","jp-naruto","JP-A-23","A","JP","tokushima","20","family_theme","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:20","variant:jp-naruto:poi:20:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:21","jp-naruto","JP-A-23","A","JP","tokushima","21","district_neighborhood","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:21","variant:jp-naruto:poi:21:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:22","jp-naruto","JP-A-23","A","JP","tokushima","22","district_neighborhood","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:22","variant:jp-naruto:poi:22:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:23","jp-naruto","JP-A-23","A","JP","tokushima","23","market_shopping","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:23","variant:jp-naruto:poi:23:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:24","jp-naruto","JP-A-23","A","JP","tokushima","24","market_shopping","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:24","variant:jp-naruto:poi:24:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-naruto:25","jp-naruto","JP-A-23","A","JP","tokushima","25","food_culture_experience","","","","","","","","","","","acquisition_required","source:jp-naruto:poi:25","variant:jp-naruto:poi:25:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:1","jp-iya-valley","JP-A-23","A","JP","tokushima","1","landmark","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:1","variant:jp-iya-valley:poi:1:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:2","jp-iya-valley","JP-A-23","A","JP","tokushima","2","landmark","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:2","variant:jp-iya-valley:poi:2:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:3","jp-iya-valley","JP-A-23","A","JP","tokushima","3","landmark","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:3","variant:jp-iya-valley:poi:3:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:4","jp-iya-valley","JP-A-23","A","JP","tokushima","4","landmark","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:4","variant:jp-iya-valley:poi:4:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:5","jp-iya-valley","JP-A-23","A","JP","tokushima","5","landmark","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:5","variant:jp-iya-valley:poi:5:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:6","jp-iya-valley","JP-A-23","A","JP","tokushima","6","landmark","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:6","variant:jp-iya-valley:poi:6:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:7","jp-iya-valley","JP-A-23","A","JP","tokushima","7","landmark","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:7","variant:jp-iya-valley:poi:7:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:8","jp-iya-valley","JP-A-23","A","JP","tokushima","8","museum_culture","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:8","variant:jp-iya-valley:poi:8:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:9","jp-iya-valley","JP-A-23","A","JP","tokushima","9","museum_culture","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:9","variant:jp-iya-valley:poi:9:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:10","jp-iya-valley","JP-A-23","A","JP","tokushima","10","museum_culture","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:10","variant:jp-iya-valley:poi:10:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:11","jp-iya-valley","JP-A-23","A","JP","tokushima","11","museum_culture","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:11","variant:jp-iya-valley:poi:11:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:12","jp-iya-valley","JP-A-23","A","JP","tokushima","12","historic_religious","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:12","variant:jp-iya-valley:poi:12:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:13","jp-iya-valley","JP-A-23","A","JP","tokushima","13","historic_religious","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:13","variant:jp-iya-valley:poi:13:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:14","jp-iya-valley","JP-A-23","A","JP","tokushima","14","historic_religious","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:14","variant:jp-iya-valley:poi:14:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:15","jp-iya-valley","JP-A-23","A","JP","tokushima","15","historic_religious","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:15","variant:jp-iya-valley:poi:15:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:16","jp-iya-valley","JP-A-23","A","JP","tokushima","16","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:16","variant:jp-iya-valley:poi:16:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:17","jp-iya-valley","JP-A-23","A","JP","tokushima","17","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:17","variant:jp-iya-valley:poi:17:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:18","jp-iya-valley","JP-A-23","A","JP","tokushima","18","nature_viewpoint","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:18","variant:jp-iya-valley:poi:18:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:19","jp-iya-valley","JP-A-23","A","JP","tokushima","19","family_theme","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:19","variant:jp-iya-valley:poi:19:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
"unresolved:jp-iya-valley:20","jp-iya-valley","JP-A-23","A","JP","tokushima","20","family_theme","","","","","","","","","","","acquisition_required","source:jp-iya-valley:poi:20","variant:jp-iya-valley:poi:20:sm","unresolved","entity_resolution_required","unknown","","Unresolved quota slot, not a real POI. Resolve against official/approved entity source, verify Japan location, deduplicate globally, and obtain rights before acquisition."
